TOA5,MONALISA_domef2000 router IP,CR1000,E8811,CR1000.Std.27.04,CPU:171108_MONALISA Router Station - Hourly.CR1,4796,MeteoVal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Batt_V_Avg,Log_T_Avg,SWC_P_02_Avg,SWC_P_02_Std,SWC_WC_02_Avg,SWC_WC_02_Std,SWC_ST_02_Avg,SWC_ST_02_Std,SWC_P_05_Avg,SWC_P_05_Std,SWC_WC_05_Avg,SWC_WC_05_Std,SWC_ST_05_Avg,SWC_ST_05_Std,SWC_P_20_Avg,SWC_P_20_Std,SWC_WC_20_Avg,SWC_WC_20_Std,SWC_ST_20_Avg,SWC_ST_20_Std,PAR_Up_Avg,PAR_Up_Std,PAR_Soil_Avg,PAR_Soil_Std,NDVI_Up_Red_Avg,NDVI_Up_Red_Std,NDVI_Up_NIR_Avg,NDVI_Up_NIR_Std,NDVI_Dn_Red_Avg,NDVI_Dn_Red_Std,NDVI_Dn_NIR_Avg,NDVI_Dn_NIR_Std,NDVI_Ind1_Avg,NDVI_Ind2_Avg,NDVI_Avg,NDVI_Std,PRI_Up_Green_Avg,PRI_Up_Green_Std,PRI_Up_Yellow_Avg,PRI_Up_Yellow_Std,PRI_Dn_Green_Avg,PRI_Dn_Green_Std,PRI_Dn_Yellow_Avg,PRI_Dn_Yellow_Std,PRI_Ind1_Avg,PRI_Ind2_Avg,PRI_Avg,PRI_Std
TS,RN,Volts,Deg C,unitless,unitless,m^3/m^3,m^3/m^3,Deg C,Deg C,unitless,unitless,m^3/m^3,m^3/m^3,Deg C,Deg C,unitless,unitless,m^3/m^3,m^3/m^3,Deg C,Deg C,umol/m2s1,umol/m2s1,umol/m2s1,umol/m2s1,W/m^2 nm,W/m^2 nm,W/m^2 nm,W/m^2 nm,W/m^2 nm sr,W/m^2 nm sr,W/m^2 nm sr,W/m^2 nm sr,,,,,W/m^2 nm,W/m^2 nm,W/m^2 nm,W/m^2 nm,W/m^2 nm sr,W/m^2 nm sr,W/m^2 nm sr,W/m^2 nm sr,,,,
,,Avg,Avg,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Avg,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Avg,Avg,Std
2017-11-08 15:15:00,0,13.27,7.891,24.7728,0,0.3982,0,1.806,0.024,31.50044,0,0.4555,0,2.015,0.026,30.76627,0,0.45,0,3.246,0.01,58.74,1.475,0,0,0.0945625,0.003,0.086675,0.002,0.0186125,0,0.016725,0.001,2,1,-0.01,0.014,0.13615,0.003,0.0755375,0.002,0.014375,0.001,0.006625,0,2,1,-0.092,0.029
2017-11-08 15:30:00,1,13.42,6.627,24.77281,0,0.3982,0,1.815,0.018,31.50051,0,0.4555,0,2.002,0.025,30.76635,0,0.45,0,3.253,0.025,59.48,3.906,0,0,0.1043467,0.007,0.09633333,0.007,0.02032667,0.001,0.01870667,0.001,2,1,-0.001,0.008,0.1432267,0.009,0.08083333,0.005,0.01517333,0.001,0.007026666,0,2,1,-0.099,0.023
2017-11-08 15:45:00,2,13.42,5.469,24.7728,0,0.3982,0,1.814,0.016,31.50052,0,0.4555,0,2.026,0.032,30.76628,0,0.45,0,3.254,0.018,49.04,2.081,0,0,0.09057999,0.005,0.08414,0.005,0.01776,0.001,0.01665333,0.001,2,1,0.004,0.012,0.12198,0.005,0.06789999,0.003,0.01304,0,0.005833333,0,2,1,-0.109,0.022
2017-11-08 16:00:00,3,13.36,4.609,24.7728,0,0.3982,0,1.814,0.024,31.50064,0,0.4555,0,2.014,0.029,30.76628,0,0.45,0,3.253,0.027,36.1,4.941,0,0,0.07163333,0.01,0.06782666,0.009,0.01391333,0.002,0.01336667,0.002,2,1,0.007,0.01,0.09530666,0.011,0.05222,0.007,0.01002667,0.001,0.004666667,0.001,2,1,-0.081,0.029
2017-11-08 16:15:00,4,13.07,3.911,24.7728,0,0.3982,0,1.802,0.023,31.50053,0,0.4555,0,2.004,0.017,30.76637,0,0.45,0,3.262,0.027,20.89,3.488,0,0,0.03723999,0.007,0.03446667,0.007,0.007426666,0.001,0.006853333,0.001,2,1,-0.002,0.022,0.05848,0.009,0.02913333,0.005,0.00612,0.001,0.002486666,0.001,2,1,-0.104,0.078
2017-11-08 16:30:00,5,13.23,2.996,24.77281,0,0.3982,0,1.811,0.023,31.50047,0,0.4555,0,2.011,0.031,30.76631,0,0.45,0,3.253,0.021,13.17,2.744,0,0,0.01932,0.004,0.0182,0.004,0.00398,0.001,0.00368,0.001,2,1,-0.008,0.056,0.03451333,0.006,0.01526,0.004,0.003366667,0.001,0.0013,0,2,1,-0.081,0.104
2017-11-08 16:45:00,6,13.21,2.189,24.77281,0,0.3982,0,1.811,0.02,31.50044,0,0.4555,0,2.002,0.028,30.76635,0,0.45,0,3.249,0.023,5.905,1.954,0,0,0.009473333,0.003,0.009553333,0.002,0.001846667,0.001,0.001873333,0,2,1,0.003,0.066,0.01725333,0.004,0.007426666,0.003,0.00164,0.001,0.00052,0,2,1,-0.183,0.272
2017-11-08 17:00:00,7,13.17,1.473,24.7728,0,0.3982,0,1.809,0.015,31.50057,0,0.4555,0,2.012,0.022,30.76624,0,0.45,0,3.251,0.026,1.136,1.606,0,0,0.002666667,0.001,0.003033333,0.001,0.00052,0,0.0005733333,0,2,1,0.074,0.431,0.00592,0.003,0.002066667,0.001,0.0004466666,0,0.00014,0,2,1,-0.323,0.724
2017-11-08 17:15:00,8,13.01,0.897,24.7728,0,0.3982,0,1.809,0.022,31.50055,0,0.4555,0,2.011,0.018,30.76631,0,0.45,0,3.242,0.016,0,0,0,0,0.00032,0,0.0004266667,0,2e-05,0,0.0001533333,0,2,1,NA,NA,0.002633333,0.002,0.00042,0.001,0.00012,0,3.333333e-05,0,2,1,NA,NA
2017-11-08 17:30:00,9,13.15,0.245,24.7728,0,0.3982,0,1.802,0.024,31.50059,0,0.4555,0,2.007,0.02,30.7664,0,0.45,0,3.241,0.019,0,0,0,0,0.0002333333,0,9.333333e-05,0,4e-05,0,5.999999e-05,0,2,1,NA,NA,0.001426667,0.001,0.00044,0.001,8.666667e-05,0,4e-05,0,2,1,NA,NA
2017-11-08 17:45:00,10,13.15,-0.131,24.7728,0,0.3982,0,1.806,0.016,31.50056,0,0.4555,0,2.011,0.024,30.76626,0,0.45,0,3.247,0.023,0,0,0,0,5.333333e-05,0,0.00014,0,5.333333e-05,0,2e-05,0,2,1,NA,NA,0.001486667,0.001,0.0002466667,0,0.0001533333,0,3.333333e-05,0,2,1,NA,NA
2017-11-08 18:00:00,11,13.13,-0.399,24.77279,0,0.3982,0,1.806,0.018,31.50045,0,0.4555,0,2.008,0.022,30.76627,0,0.45,0,3.238,0.024,0,0,0,0,5.999999e-05,0,0.00016,0,7.333332e-05,0,6.666666e-05,0,2,1,NA,NA,0.00194,0.001,0.0009399999,0.001,0.0001666667,0,6.666667e-06,0,2,1,NA,NA
2017-11-08 18:15:00,12,13.05,-0.694,24.77279,0,0.3982,0,1.805,0.018,31.50049,0,0.4555,0,2.012,0.037,30.76635,0,0.45,0,3.244,0.02,0,0,0,0,1.333333e-05,0,0.0001066667,0,6.666666e-05,0,5.333333e-05,0,2,1,NA,NA,0.00158,0.002,0.0002066667,0,9.999999e-05,0,6.666667e-06,0,2,1,NA,NA
2017-11-08 18:30:00,13,13.11,-1.057,24.76923,0.013,0.3981667,0,1.8,0.018,31.50056,0,0.4555,0,2.003,0.03,30.76623,0,0.45,0,3.234,0.028,0,0,0,0,5.333333e-05,0,9.999999e-05,0,3.333333e-05,0,8e-05,0,2,1,NA,NA,0.001673333,0.001,0.00036,0,8e-05,0,1.333333e-05,0,2,1,NA,NA
2017-11-08 18:45:00,14,13.11,-1.066,24.77279,0,0.3982,0,1.809,0.016,31.50059,0,0.4555,0,2.012,0.031,30.76639,0,0.45,0,3.239,0.024,0,0,0,0,0.0001266667,0,8e-05,0,4.666666e-05,0,7.333332e-05,0,2,1,NA,NA,0.00192,0.002,0.00052,0.001,8e-05,0,2.666667e-05,0,2,1,NA,NA
2017-11-08 19:00:00,15,13.1,-0.931,24.7728,0,0.3982,0,1.798,0.017,31.50057,0,0.4555,0,1.999,0.026,30.76637,0,0.45,0,3.234,0.013,0,0,0,0,0.0001266667,0,9.999999e-05,0,3.333333e-05,0,4e-05,0,2,1,NA,NA,0.00112,0.001,0.0003866667,0.001,6e-05,0,4.666666e-05,0,2,1,NA,NA
2017-11-08 19:15:00,16,13,-0.754,24.7728,0,0.3982,0,1.795,0.017,31.50043,0,0.4555,0,2.008,0.03,30.76636,0,0.45,0,3.238,0.023,0,0,0,0,0.00012,0,7.333334e-05,0,4.666666e-05,0,8e-05,0,2,1,NA,NA,0.0008866666,0.001,0.0002733333,0,9.999999e-05,0,0,0,2,1,NA,NA
2017-11-08 19:30:00,17,13.08,-0.703,24.77279,0,0.3982,0,1.803,0.023,31.50045,0,0.4555,0,2.011,0.026,30.76634,0,0.45,0,3.243,0.025,0,0,0,0,0.0001733333,0,0.0001066667,0,6e-05,0,9.999999e-05,0,2,1,NA,NA,0.00132,0.001,0.0004866667,0.001,9.999999e-05,0,2.666667e-05,0,2,1,NA,NA
2017-11-08 19:45:00,18,13.08,-0.364,24.7728,0,0.3982,0,1.792,0.012,31.50051,0,0.4555,0,2.002,0.031,30.76645,0,0.45,0,3.235,0.021,0,0,0,0,0.00012,0,0.0001066667,0,4e-05,0,5.333333e-05,0,2,1,NA,NA,0.00188,0.001,0.0008333333,0.001,0.0001133333,0,2e-05,0,2,1,NA,NA
2017-11-08 20:00:00,19,13.07,-0.062,24.77279,0,0.3982,0,1.803,0.017,31.50039,0,0.4555,0,1.999,0.033,30.76624,0,0.45,0,3.23,0.024,0,0,0,0,0.0001333333,0,0.00012,0,0.0001133333,0,8e-05,0,2,1,NA,NA,0.001773333,0.001,0.0005266666,0.001,9.333333e-05,0,6.666667e-06,0,2,1,NA,NA
2017-11-08 20:15:00,20,12.99,0.055,24.77281,0,0.3982,0,1.8,0.022,31.50044,0,0.4555,0,1.998,0.032,30.76629,0,0.45,0,3.249,0.033,0,0,0,0,0.0001133333,0,0.00014,0,7.333334e-05,0,2.666667e-05,0,2,1,NA,NA,0.001746667,0.001,0.0005133333,0.001,0.0001333333,0,1.333333e-05,0,2,1,NA,NA
2017-11-08 20:30:00,21,13.06,-0.034,24.77279,0,0.3982,0,1.797,0.02,31.50051,0,0.4555,0,2.011,0.02,30.76629,0,0.45,0,3.221,0.019,0,0,0,0,0.0001466666,0,0.0001133333,0,1.333333e-05,0,9.999999e-05,0,2,1,NA,NA,0.00206,0.001,0.0004066667,0.001,6e-05,0,6.666667e-06,0,2,1,NA,NA
2017-11-08 20:45:00,22,13.06,0.115,24.7728,0,0.3982,0,1.8,0.022,31.50058,0,0.4555,0,2.006,0.033,30.76635,0,0.45,0,3.23,0.017,0,0,0,0,0.0002066667,0,8e-05,0,1.333333e-05,0,4e-05,0,2,1,NA,NA,0.00102,0.001,0.0007133333,0.001,0.0001066667,0,3.333333e-05,0,2,1,NA,NA
2017-11-08 21:00:00,23,13.06,0.299,24.77279,0,0.3982,0,1.796,0.016,31.50052,0,0.4555,0,1.993,0.02,30.76629,0,0.45,0,3.227,0.026,0,0,0,0,0.0001066667,0,9.333333e-05,0,3.333333e-05,0,0.00012,0,2,1,NA,NA,0.0016,0.001,0.0003333333,0,0.00016,0,0,0,2,1,NA,NA
2017-11-08 21:15:00,24,13.06,0.421,24.76565,0.018,0.3981333,0,1.794,0.018,31.50059,0,0.4555,0,1.995,0.036,30.76628,0,0.45,0,3.22,0.022,0,0,0,0,7.333334e-05,0,0.00012,0,8.666667e-05,0,7.333334e-05,0,2,1,NA,NA,0.001633333,0.001,8e-04,0.001,9.333333e-05,0,6.666667e-06,0,2,1,NA,NA
2017-11-08 21:30:00,25,13.05,0.473,24.71921,0,0.3977,0,1.779,0.024,31.50031,0,0.4555,0,2.003,0.026,30.76618,0,0.45,0,3.227,0.021,0,0,0,0,7.333334e-05,0,0.0001333333,0,6.666666e-05,0,8e-05,0,2,1,NA,NA,0.00178,0.002,0.0006666667,0.001,0.0002733333,0,0,0,2,1,NA,NA
2017-11-08 21:45:00,26,13.05,0.492,24.7192,0,0.3977,0,1.786,0.018,31.50044,0,0.4555,0,1.999,0.046,30.76621,0,0.45,0,3.225,0.021,0,0,0,0,0.00016,0,8.666666e-05,0,6e-05,0,8e-05,0,2,1,NA,NA,0.00204,0.002,0.00048,0.001,4e-05,0,0,0,2,1,NA,NA
2017-11-08 22:00:00,27,13.04,0.515,24.7192,0,0.3977,0,1.786,0.016,31.50062,0,0.4555,0,1.984,0.024,30.7662,0,0.45,0,3.231,0.019,0,0,0,0,0.00014,0,0.00014,0,8.666667e-05,0,8.666667e-05,0,2,1,NA,NA,0.00194,0.001,0.0005333333,0.001,3.333333e-05,0,2.666667e-05,0,2,1,NA,NA
2017-11-08 22:15:00,28,13.04,0.557,24.71921,0,0.3977,0,1.795,0.016,31.50049,0,0.4555,0,1.983,0.026,30.76639,0,0.45,0,3.227,0.034,0,0,0,0,9.333333e-05,0,0.0001333333,0,6e-05,0,9.999999e-05,0,2,1,NA,NA,0.001933333,0.001,0.0008066667,0.001,0.0001933333,0,2e-05,0,2,1,NA,NA
2017-11-08 22:30:00,29,13.04,0.592,24.7192,0,0.3977,0,1.783,0.022,31.50043,0,0.4555,0,1.976,0.021,30.76629,0,0.45,0,3.229,0.019,0,0,0,0,7.333334e-05,0,0.0001333333,0,3.333333e-05,0,0.0001266667,0,2,1,NA,NA,0.0015,0.001,0.0003266666,0,0.0001666667,0,6.666666e-05,0,2,1,NA,NA
2017-11-08 22:45:00,30,13.04,0.585,24.71921,0,0.3977,0,1.794,0.017,31.5004,0,0.4555,0,1.991,0.026,30.76613,0,0.45,0,3.223,0.013,0,0,0,0,0.00014,0,0.00016,0,2.666667e-05,0,6e-05,0,2,1,NA,NA,0.001666667,0.001,0.0004133333,0.001,0.0001533333,0,2.666667e-05,0,2,1,NA,NA
2017-11-08 23:00:00,31,13.03,0.586,24.7192,0,0.3977,0,1.782,0.021,31.50044,0,0.4555,0,1.991,0.024,30.76624,0,0.45,0,3.209,0.027,0,0,0,0,9.999999e-05,0,5.333333e-05,0,1e-04,0,5.333333e-05,0,2,1,NA,NA,0.00096,0.001,0.0008133333,0.001,0.0001333333,0,2e-05,0,2,1,NA,NA
2017-11-08 23:15:00,32,13.03,0.585,24.7192,0,0.3977,0,1.788,0.013,31.50046,0,0.4555,0,1.988,0.021,30.76633,0,0.45,0,3.221,0.016,0,0,0,0,0.0001466667,0,0.00014,0,6.666666e-05,0,0.0001066667,0,2,1,NA,NA,0.0017,0.001,0.0005666667,0.001,0.0001133333,0,2e-05,0,2,1,NA,NA
2017-11-08 23:30:00,33,13.03,0.579,24.7192,0,0.3977,0,1.786,0.023,31.5004,0,0.4555,0,1.99,0.033,30.76612,0,0.45,0,3.224,0.014,0,0,0,0,0.00014,0,9.999999e-05,0,5.333333e-05,0,5.333333e-05,0,2,1,NA,NA,0.001593333,0.001,0.0003533333,0,7.333334e-05,0,2e-05,0,2,1,NA,NA
2017-11-08 23:45:00,34,13.02,0.551,24.71921,0,0.3977,0,1.786,0.019,31.50042,0,0.4555,0,1.981,0.02,30.76627,0,0.45,0,3.217,0.016,0,0,0,0,0.00012,0,0.0001466667,0,3.333333e-05,0,7.333332e-05,0,2,1,NA,NA,0.0009666666,0.001,0.0008866666,0.001,0.0001933333,0,1.333333e-05,0,2,1,NA,NA
2017-11-09 00:00:00,35,13.02,0.508,24.71921,0,0.3977,0,1.788,0.02,31.50037,0,0.4555,0,1.972,0.021,30.76641,0,0.45,0,3.219,0.023,0,0,0,0,0.0001733333,0,8.666667e-05,0,4e-05,0,4e-05,0,2,1,NA,NA,0.001266667,0.001,4e-04,0,8e-05,0,6.666667e-06,0,2,1,NA,NA
2017-11-09 00:15:00,36,13.02,0.417,24.7192,0,0.3977,0,1.781,0.017,31.50054,0,0.4555,0,1.979,0.024,30.76617,0,0.45,0,3.211,0.015,0,0,0,0,2e-04,0,0.0001066667,0,5.333333e-05,0,5.333333e-05,0,2,1,NA,NA,0.001733333,0.001,0.00056,0.001,9.333333e-05,0,0,0,2,1,NA,NA
2017-11-09 00:30:00,37,13.01,0.346,24.71921,0,0.3977,0,1.768,0.021,31.50049,0,0.4555,0,1.981,0.031,30.76616,0,0.45,0,3.2,0.02,0,0,0,0,9.999999e-05,0,0.0001333333,0,2.666667e-05,0,7.333334e-05,0,2,1,NA,NA,0.001713333,0.001,0.0003066667,0,0.0001466667,0,6.666667e-06,0,2,1,NA,NA
2017-11-09 00:45:00,38,13.01,0.292,24.71921,0,0.3977,0,1.785,0.02,31.50049,0,0.4555,0,1.982,0.029,30.76625,0,0.45,0,3.213,0.024,0,0,0,0,0.0001266667,0,9.999999e-05,0,8.666667e-05,0,8e-05,0,2,1,NA,NA,0.00172,0.001,0.00034,0,6.666666e-05,0,4e-05,0,2,1,NA,NA
2017-11-09 01:00:00,39,13.01,0.238,24.71923,0,0.3977,0,1.781,0.024,31.5004,0,0.4555,0,1.967,0.029,30.7662,0,0.45,0,3.206,0.02,0,0,0,0,2.666667e-05,0,0.00016,0,3.333333e-05,0,3.333333e-05,0,2,1,NA,NA,0.001213333,0.001,0.0008066667,0.001,4.666666e-05,0,2.666667e-05,0,2,1,NA,NA
2017-11-09 01:15:00,40,13.01,0.171,24.7192,0,0.3977,0,1.773,0.018,31.50037,0,0.4555,0,1.975,0.029,30.7662,0,0.45,0,3.2,0.018,0,0,0,0,0.00014,0,0.00018,0,4.666666e-05,0,5.999999e-05,0,2,1,NA,NA,0.0021,0.002,0.0008133333,0.001,0.00012,0,2.666667e-05,0,2,1,NA,NA
2017-11-09 01:30:00,41,13,0.081,24.71923,0,0.3977,0,1.783,0.02,31.50028,0,0.4555,0,1.975,0.036,30.7662,0,0.45,0,3.209,0.02,0,0,0,0,9.333333e-05,0,0.0001466667,0,6.666666e-05,0,7.333332e-05,0,2,1,NA,NA,0.0017,0.001,0.0006266666,0.001,0.0001333333,0,1.333333e-05,0,2,1,NA,NA
2017-11-09 01:45:00,42,13,0.002,24.71921,0,0.3977,0,1.771,0.028,31.50051,0,0.4555,0,1.979,0.016,30.7662,0,0.45,0,3.213,0.024,0,0,0,0,5.333333e-05,0,0.00012,0,5.333333e-05,0,5.333333e-05,0,2,1,NA,NA,0.001773333,0.002,0.00066,0.001,0.0001466666,0,4e-05,0,2,1,NA,NA
2017-11-09 02:00:00,43,13,-0.058,24.7192,0,0.3977,0,1.774,0.022,31.5004,0,0.4555,0,1.958,0.026,30.76622,0,0.45,0,3.21,0.017,0,0,0,0,0.00014,0,0.00016,0,7.333334e-05,0,8e-05,0,2,1,NA,NA,0.0015,0.001,0.00062,0.001,0.0001666667,0,3.333333e-05,0,2,1,NA,NA
2017-11-09 02:15:00,44,12.99,-0.142,24.68353,0.025,0.3973,0,1.773,0.015,31.50032,0,0.4555,0,1.983,0.021,30.7663,0,0.45,0,3.198,0.011,0,0,0,0,1e-04,0,9.999999e-05,0,8.666667e-05,0,6.666666e-05,0,2,1,NA,NA,0.0009666666,0.001,5.333333e-05,0,9.333333e-05,0,2e-05,0,2,1,NA,NA
2017-11-09 02:30:00,45,12.99,-0.212,24.6657,0,0.3971,0,1.777,0.016,31.50042,0,0.4555,0,1.978,0.04,30.76626,0,0.45,0,3.196,0.028,0,0,0,0,0.00012,0,1e-04,0,1.333333e-05,0,9.999999e-05,0,2,1,NA,NA,0.001526667,0.001,0.0007466666,0.001,0.0001066667,0,2e-05,0,2,1,NA,NA
2017-11-09 02:45:00,46,12.99,-0.281,24.6657,0,0.3971,0,1.778,0.016,31.50037,0,0.4555,0,1.972,0.023,30.76625,0,0.45,0,3.2,0.015,0,0,0,0,0.0001133333,0,0.00022,0,8e-05,0,3.333333e-05,0,2,1,NA,NA,0.001086667,0.001,0.00014,0,8.666666e-05,0,0.0001066667,0,2,1,NA,NA
2017-11-09 03:00:00,47,12.99,-0.394,24.6657,0,0.3971,0,1.771,0.018,31.50034,0,0.4555,0,1.966,0.024,30.76628,0,0.45,0,3.205,0.018,0,0,0,0,0.0001333333,0,8.666667e-05,0,9.333333e-05,0,6.666666e-05,0,2,1,NA,NA,0.00102,0.001,0.0003133333,0,0.00024,0,1.333333e-05,0,2,1,NA,NA
2017-11-09 03:15:00,48,12.99,-0.5,24.6657,0,0.3971,0,1.783,0.023,31.5004,0,0.4555,0,1.975,0.039,30.76617,0,0.45,0,3.204,0.022,0,0,0,0,9.333333e-05,0,0.00018,0,0.0001133333,0,0,0,2,1,NA,NA,0.001013333,0.001,0.00056,0.001,7.333332e-05,0,2e-05,0,2,1,NA,NA
2017-11-09 03:30:00,49,12.98,-0.637,24.6657,0,0.3971,0,1.773,0.014,31.50047,0,0.4555,0,1.971,0.026,30.76615,0,0.45,0,3.205,0.019,0,0,0,0,0.00014,0,7.333334e-05,0,2.666667e-05,0,7.333334e-05,0,2,1,NA,NA,0.0013,0.001,0.00028,0,0.0002266667,0,1.333333e-05,0,2,1,NA,NA
2017-11-09 03:45:00,50,12.98,-0.793,24.6657,0,0.3971,0,1.775,0.013,31.50027,0,0.4555,0,1.975,0.03,30.76619,0,0.45,0,3.191,0.03,0,0,0,0,8e-05,0,6.666666e-05,0,4.666666e-05,0,4.666666e-05,0,2,1,NA,NA,0.002033333,0.002,0.0004866667,0.001,0.00028,0,2e-05,0,2,1,NA,NA
2017-11-09 04:00:00,51,12.98,-0.81,24.6657,0,0.3971,0,1.762,0.02,31.50037,0,0.4555,0,1.969,0.028,30.76621,0,0.45,0,3.198,0.017,0,0,0,0,0.00012,0,7.333334e-05,0,6.666666e-05,0,8.666666e-05,0,2,1,NA,NA,0.0018,0.001,0.0008133333,0.001,0.0001266667,0,2e-05,0,2,1,NA,NA
2017-11-09 04:15:00,52,12.97,-0.709,24.6657,0,0.3971,0,1.756,0.021,31.5004,0,0.4555,0,1.98,0.032,30.76613,0,0.45,0,3.19,0.018,0,0,0,0,0.0001466667,0,0.0001266667,0,8e-05,0,7.333332e-05,0,2,1,NA,NA,0.001753333,0.001,0.00046,0.001,0.0002333333,0,2e-05,0,2,1,NA,NA
2017-11-09 04:30:00,53,12.97,-0.568,24.6657,0,0.3971,0,1.775,0.019,31.50042,0,0.4555,0,1.959,0.027,30.76624,0,0.45,0,3.185,0.023,0,0,0,0,0.0001066667,0,0.00014,0,2.666667e-05,0,4e-05,0,2,1,NA,NA,0.001146667,0.001,0.0007733333,0.001,0.0001866667,0,2e-05,0,2,1,NA,NA
2017-11-09 04:45:00,54,12.97,-0.436,24.6657,0,0.3971,0,1.769,0.02,31.50031,0,0.4555,0,1.967,0.026,30.76626,0,0.45,0,3.194,0.03,0,0,0,0,0.0001733333,0,9.333333e-05,0,6.666666e-05,0,9.999999e-05,0,2,1,NA,NA,0.00154,0.001,0.0009066666,0.001,0.0002533333,0,3.333333e-05,0,2,1,NA,NA
2017-11-09 05:00:00,55,12.97,-0.326,24.6657,0,0.3971,0,1.763,0.018,31.50033,0,0.4555,0,1.963,0.031,30.76618,0,0.45,0,3.208,0.018,0,0,0,0,0.0001866667,0,8e-05,0,4e-05,0,7.333334e-05,0,2,1,NA,NA,0.001586667,0.001,0.0004333333,0.001,0.0001466667,0,6.666667e-06,0,2,1,NA,NA
2017-11-09 05:15:00,56,12.97,-0.385,24.6657,0,0.3971,0,1.767,0.015,31.50056,0,0.4555,0,1.97,0.023,30.76622,0,0.45,0,3.195,0.021,0,0,0,0,0.0001533333,0,9.333333e-05,0,8e-05,0,5.999999e-05,0,2,1,NA,NA,0.00218,0.001,0.00074,0.001,0.00014,0,1.333333e-05,0,2,1,NA,NA
2017-11-09 05:30:00,57,12.96,-0.574,24.6657,0,0.3971,0,1.765,0.022,31.50041,0,0.4555,0,1.973,0.024,30.76621,0,0.45,0,3.184,0.016,0,0,0,0,0.0001133333,0,8e-05,0,9.999999e-05,0,9.333333e-05,0,2,1,NA,NA,0.00162,0.001,0.0006066666,0.001,6e-05,0,6e-05,0,2,1,NA,NA
2017-11-09 05:45:00,58,12.96,-0.919,24.6657,0,0.3971,0,1.769,0.018,31.50024,0,0.4555,0,1.961,0.025,30.76624,0,0.45,0,3.192,0.018,0,0,0,0,8e-05,0,0.0001133333,0,3.333333e-05,0,7.333332e-05,0,2,1,NA,NA,0.001346667,0.001,0.00026,0,0.0001066667,0,3.333333e-05,0,2,1,NA,NA
2017-11-09 06:00:00,59,12.95,-1.182,24.6657,0,0.3971,0,1.765,0.02,31.50041,0,0.4555,0,1.968,0.021,30.76613,0,0.45,0,3.187,0.026,0,0,0,0,0.00014,0,1e-04,0,6e-05,0,7.333334e-05,0,2,1,NA,NA,0.00162,0.001,0.00062,0.001,7.333334e-05,0,6.666667e-06,0,2,1,NA,NA
2017-11-09 06:15:00,60,12.88,-1.269,24.6657,0,0.3971,0,1.754,0.016,31.50029,0,0.4555,0,1.957,0.022,30.76599,0,0.45,0,3.184,0.031,0,0,0,0,9.333333e-05,0,0.0001066667,0,7.333334e-05,0,5.333333e-05,0,2,1,NA,NA,0.00116,0.001,0.00038,0,1e-04,0,2e-05,0,2,1,NA,NA
2017-11-09 06:30:00,61,12.94,-1.331,24.66213,0.013,0.3970667,0,1.765,0.016,31.50035,0,0.4555,0,1.955,0.026,30.76611,0,0.45,0,3.186,0.031,0,0,0,0,0.0001533333,0,6.666666e-05,0,3.333333e-05,0,0.0001133333,0,2,1,NA,NA,0.001633333,0.001,0.0003533333,0.001,0.00014,0,2.666667e-05,0,2,1,NA,NA
2017-11-09 06:45:00,62,12.95,-1.114,24.6657,0,0.3971,0,1.755,0.022,31.50037,0,0.4555,0,1.96,0.037,30.76616,0,0.45,0,3.181,0.019,0,0,0,0,0.0001533333,0,0.00026,0,2e-05,0,6e-05,0,2,1,NA,NA,0.00136,0.001,0.00036,0.001,3.333333e-05,0,4e-05,0,2,1,NA,NA
2017-11-09 07:00:00,63,12.92,-0.879,24.6657,0,0.3971,0,1.755,0.015,31.50026,0,0.4555,0,1.959,0.025,30.76613,0,0.45,0,3.193,0.016,0,0,0,0,0.0007066667,0.001,0.0009999999,0.001,0.00016,0,0.0002133333,0,2,1,NA,NA,0.00308,0.002,0.0007933333,0.001,0.0001266667,0,6e-05,0,2,1,NA,NA
2017-11-09 07:15:00,64,12.8,-0.603,24.66213,0.013,0.3970667,0,1.759,0.022,31.50031,0,0.4555,0,1.954,0.034,30.76612,0,0.45,0,3.191,0.029,1.59,1.7,0,0,0.00306,0.001,0.003333333,0.001,0.00074,0,0.00066,0,2,1,-0.024,0.359,0.006959999,0.003,0.002826667,0.001,0.0006133333,0,0.0001066667,0,2,1,-0.554,0.535
2017-11-09 07:30:00,65,12.95,-0.536,24.6657,0,0.3971,0,1.751,0.022,31.50041,0,0.4555,0,1.962,0.027,30.76623,0,0.45,0,3.187,0.029,7.724,2.909,0,0,0.01420667,0.004,0.01661333,0.005,0.00298,0.001,0.00332,0.001,2,1,-0.025,0.053,0.01920667,0.005,0.00972,0.003,0.00192,0.001,0.0008133333,0,2,1,-0.086,0.189
2017-11-09 07:45:00,66,13.27,-0.236,24.6657,0,0.3971,0,1.753,0.032,31.50039,0,0.4555,0,1.958,0.023,30.76608,0,0.45,0,3.179,0.021,39.53,18.7,0,0,0.05366667,0.02,0.09842666,0.045,0.01176667,0.005,0.01314667,0.005,2,1,-0.211,0.086,0.06064666,0.021,0.04996667,0.023,0.006506667,0.002,0.003073333,0.001,2,1,-0.245,0.073
